name,JavaScript,Python,SQL,TypeScript,Java,C#,C++
dev_00698,1,0,0,1,0,0,0
dev_00699,1,0,0,0,0,0,0
dev_00700,1,1,1,0,1,1,0
dev_00701,0,0,1,0,1,0,0
dev_00702,1,1,1,1,0,0,0
dev_00703,0,0,1,0,0,0,0
dev_00704,0,0,1,0,0,1,0
dev_00705,0,0,0,1,0,1,0
dev_00706,0,0,1,0,0,0,1
dev_00707,0,0,0,0,0,1,0
dev_00708,1,1,1,1,0,0,0
dev_00709,1,1,1,0,0,0,0
dev_00710,1,1,0,0,0,0,0
dev_00711,0,0,0,0,0,1,0
dev_00712,0,1,1,0,0,0,0
dev_00713,1,0,1,1,1,1,0
dev_00714,0,1,1,0,1,0,0
dev_00715,1,1,1,0,0,0,1
dev_00716,0,1,0,0,1,1,1
dev_00717,1,0,1,1,0,1,1
dev_00718,1,1,0,1,0,0,1
dev_00719,1,1,1,0,0,1,0
dev_00720,1,1,1,0,1,1,1
dev_00721,0,1,0,0,0,1,1
dev_00722,0,0,0,0,0,0,1
dev_00723,1,1,1,1,1,0,0
dev_00724,0,0,1,0,0,1,0
dev_00725,1,1,0,1,1,1,0
dev_00726,1,1,1,1,1,1,1
dev_00727,0,1,0,0,0,0,0
dev_00728,0,1,0,0,0,0,1
dev_00729,1,1,0,0,1,1,1
dev_00730,1,1,0,1,0,0,1
dev_00731,0,0,0,0,1,0,1
dev_00732,0,0,0,0,1,1,0
dev_00733,1,0,1,0,0,1,0
dev_00734,0,1,1,0,0,0,0
dev_00735,1,0,1,1,1,1,1
dev_00736,1,0,0,0,0,0,0
dev_00737,1,1,1,1,1,0,0
dev_00738,1,1,1,0,1,1,0
dev_00739,1,1,0,0,1,0,1
dev_00740,0,0,1,0,1,0,0
dev_00741,1,1,1,0,1,1,1
dev_00742,1,0,1,1,0,1,0
dev_00743,1,1,0,1,0,1,1
dev_00744,1,0,0,1,0,1,0
dev_00745,1,1,1,1,0,0,0
dev_00746,0,1,0,0,1,0,1
dev_00747,1,1,1,0,1,0,1
dev_00748,1,0,0,1,0,0,0
dev_00749,0,1,0,0,0,0,0
dev_00750,1,0,1,1,1,1,0
dev_00751,0,1,0,0,0,0,1
dev_00752,1,1,1,1,0,0,0
dev_00753,1,0,1,0,0,1,1
dev_00754,1,1,1,1,0,0,0
dev_00755,0,1,0,0,0,0,1
dev_00756,1,1,0,1,1,0,1
dev_00757,1,0,0,1,1,1,0
dev_00758,0,0,0,0,1,0,0
dev_00759,1,1,0,0,0,0,0
dev_00760,0,0,0,0,1,0,0
dev_00761,1,0,1,0,0,0,0
dev_00762,0,1,0,0,0,1,0
dev_00763,1,1,1,0,1,1,1
dev_00764,0,0,0,0,0,1,1
dev_00765,1,0,1,0,0,0,0
dev_00766,0,0,1,0,1,0,0
dev_00767,1,1,1,1,1,1,1
dev_00768,1,1,1,0,1,0,1
dev_00769,1,0,0,0,1,0,1
dev_00770,1,1,1,1,0,1,0
dev_00771,0,0,0,1,0,0,0
dev_00772,1,0,0,0,0,0,0
dev_00773,0,1,1,0,0,1,0
dev_00774,1,1,1,1,1,0,1
dev_00775,0,0,1,0,1,0,0
dev_00776,1,0,0,1,0,0,0
dev_00777,1,1,1,0,0,0,0
dev_00778,1,1,0,1,0,1,0
dev_00779,0,1,0,1,0,0,0
dev_00780,0,0,0,0,0,0,1
dev_00781,0,0,1,0,0,1,0
dev_00782,1,0,0,1,0,0,0
dev_00783,0,1,1,0,0,0,0
dev_00784,0,0,1,0,0,1,0
dev_00785,1,1,1,0,0,1,0
dev_00786,1,0,0,1,0,1,0
dev_00787,1,0,1,0,1,0,0
dev_00788,1,1,1,0,0,0,0
dev_00789,0,1,1,0,0,1,1
dev_00790,1,1,1,0,1,0,0
dev_00791,1,1,1,1,0,0,0
dev_00792,1,1,0,0,0,0,0
dev_00793,1,0,1,1,0,0,0
dev_00794,1,0,1,0,1,0,1
dev_00795,1,1,1,0,1,0,0
dev_00796,1,0,0,1,0,1,0
dev_00797,1,0,0,1,0,0,0
dev_00798,0,0,0,0,1,0,1
dev_00799,1,1,1,0,0,0,0
dev_00800,1,0,0,0,0,0,0
dev_00801,1,1,1,1,0,0,0
dev_00802,0,1,0,0,0,0,0
dev_00803,1,1,1,1,1,0,0
dev_00804,1,0,0,1,0,1,0
dev_00805,1,1,1,0,0,0,0
dev_00806,1,0,0,1,0,0,0
dev_00807,0,0,0,0,1,0,0
dev_00808,1,1,1,0,1,0,1
dev_00809,0,0,1,1,0,1,0
dev_00810,1,0,1,0,0,0,0
dev_00811,1,1,1,1,1,1,1
dev_00812,1,0,0,1,0,0,0
dev_00813,1,1,1,0,0,1,1
dev_00814,1,1,1,1,0,1,0
dev_00815,0,1,1,0,0,0,0
dev_00816,0,0,1,0,0,1,0
dev_00817,1,0,1,1,0,1,0
dev_00818,1,1,0,0,0,0,1
dev_00819,1,0,0,0,0,0,0
dev_00820,1,1,1,1,0,0,0
dev_00821,0,0,1,0,1,0,0
dev_00822,1,0,1,0,0,0,0
dev_00823,0,0,0,0,1,0,0
dev_00824,1,1,1,0,0,1,0
dev_00825,1,0,1,1,1,0,0
dev_00826,1,0,0,0,0,1,0
dev_00827,0,1,0,0,0,0,0
dev_00828,0,1,1,0,0,0,0
dev_00829,1,1,0,1,1,0,0
dev_00830,0,1,0,0,0,1,1
dev_00831,1,1,1,0,1,0,1
dev_00832,0,0,1,0,1,0,0
dev_00833,1,1,1,1,0,0,0
dev_00834,1,1,1,0,0,1,1
dev_00835,0,0,1,0,0,1,1
dev_00836,1,1,1,1,0,0,0
dev_00837,0,0,0,0,0,1,0
dev_00838,0,0,1,1,0,1,0
dev_00839,1,1,1,1,1,1,0
dev_00840,1,0,0,0,0,0,0
dev_00841,1,0,0,1,0,0,0
dev_00842,1,0,1,1,0,0,0
dev_00843,1,1,0,0,1,0,1
dev_00844,1,0,1,1,0,1,0
dev_00845,1,1,1,1,0,0,0
dev_00846,1,0,0,0,0,0,0
dev_00847,0,1,0,1,1,0,1
dev_00848,0,1,0,0,0,0,1
dev_00849,1,0,1,0,0,0,0
dev_00850,1,0,0,1,0,0,0
dev_00851,0,1,0,0,0,0,0
dev_00852,1,1,1,0,0,0,0
dev_00853,1,1,1,1,1,1,1
dev_00854,0,1,1,0,1,0,1
dev_00855,0,1,0,0,0,0,0
dev_00856,0,0,0,1,0,0,0
dev_00857,1,0,1,1,0,0,0
dev_00858,1,0,1,1,1,0,0
dev_00859,1,1,1,1,0,1,0
dev_00860,0,0,0,1,0,0,0
dev_00861,1,1,1,0,1,0,0
dev_00862,1,0,0,1,1,0,1
dev_00863,1,0,0,0,0,1,0
dev_00864,1,0,1,0,0,0,1
dev_00865,1,0,1,1,0,0,0
dev_00866,1,0,0,1,0,0,0
dev_00867,1,0,0,1,0,0,0
dev_00868,0,0,0,0,0,0,1
dev_00869,1,0,0,1,0,0,0
dev_00870,0,0,0,0,0,1,0
dev_00871,0,1,0,0,0,0,0
dev_00872,1,1,1,1,0,0,1
dev_00873,1,1,1,1,0,0,0
dev_00874,1,0,1,1,0,1,0
dev_00875,0,0,0,0,1,0,0
dev_00876,0,1,0,0,0,0,1
dev_00877,1,0,0,0,0,0,0
dev_00878,0,1,0,0,1,1,0
dev_00879,0,1,0,0,1,0,0
dev_00880,1,1,1,1,1,0,1
dev_00881,0,1,1,0,0,0,0
dev_00882,1,1,1,0,1,0,0
dev_00883,1,1,1,0,0,0,0
dev_00884,1,1,1,0,0,0,0
dev_00885,0,1,0,0,1,0,0
dev_00886,0,1,0,0,0,0,0
dev_00887,0,0,1,0,0,0,0
dev_00888,0,1,1,0,0,1,0
dev_00889,0,0,0,0,1,0,0
dev_00890,1,1,1,0,0,0,0
dev_00891,0,0,0,0,1,0,0
dev_00892,0,1,0,0,0,1,1
dev_00893,1,1,1,1,1,0,0
dev_00894,1,1,1,1,0,1,0
dev_00895,1,0,1,1,0,0,0
dev_00896,1,1,1,0,1,0,0
dev_00897,1,0,1,1,0,1,0
dev_00898,1,1,1,1,1,1,1
dev_00899,1,0,0,1,0,0,0
dev_00900,0,0,1,0,1,0,1
dev_00901,0,1,0,0,0,0,0
dev_00902,0,1,0,0,0,0,0
dev_00903,0,1,0,0,0,0,0
dev_00904,1,1,1,1,1,0,0
dev_00905,1,1,1,1,0,0,0
dev_00906,0,0,1,0,0,0,0
dev_00907,1,1,1,1,0,0,1
dev_00908,1,0,1,0,0,1,0
dev_00909,1,1,1,1,0,0,0
dev_00910,1,1,1,1,0,1,0
dev_00911,1,1,0,1,0,1,1
dev_00912,1,1,1,1,1,1,0
dev_00913,0,0,0,1,0,1,0
dev_00914,1,0,0,1,0,0,0
dev_00915,1,0,0,0,0,1,0
dev_00916,1,1,0,0,0,0,0
dev_00917,1,1,1,0,1,0,0
dev_00918,1,1,1,1,0,1,0
dev_00919,0,0,0,0,1,0,0
dev_00920,1,0,1,1,0,0,1
dev_00921,0,1,1,0,0,0,0
dev_00922,1,0,1,0,0,0,0
dev_00923,1,1,1,1,0,0,0
dev_00924,1,1,0,1,1,0,0
dev_00925,0,0,1,0,1,1,0
dev_00926,1,0,0,1,0,1,0
dev_00927,1,0,0,0,0,1,1
dev_00928,1,1,1,1,1,0,0
dev_00929,1,1,1,1,1,0,0
dev_00930,0,0,0,0,0,1,0
dev_00931,1,0,1,1,0,1,0
dev_00932,1,1,1,0,1,1,1
dev_00933,1,1,1,0,0,1,0
dev_00934,0,0,0,0,1,0,0
dev_00935,1,1,1,0,0,0,0
dev_00936,1,0,1,0,0,0,1
dev_00937,1,1,0,1,0,0,0
dev_00938,0,0,0,0,0,0,1
dev_00939,1,1,1,0,0,0,0
dev_00940,0,0,1,0,0,0,0
dev_00941,1,1,0,1,0,1,1
dev_00942,1,0,1,1,0,1,0
dev_00943,1,0,0,0,0,0,1
dev_00944,1,1,1,0,0,0,1
dev_00945,0,1,1,0,0,0,0
dev_00946,1,1,1,1,1,0,1
dev_00947,0,1,1,0,1,0,1
dev_00948,0,1,0,0,1,0,0
dev_00949,1,1,0,1,0,0,0
dev_00950,1,0,1,1,1,0,0
dev_00951,1,1,0,1,0,1,0
dev_00952,1,1,1,1,1,0,0
dev_00953,1,1,0,0,1,0,1
dev_00954,0,1,0,0,1,1,1
dev_00955,1,1,1,1,0,0,0
dev_00956,0,0,1,0,1,1,0
dev_00957,0,0,1,0,0,0,0
dev_00958,1,1,1,0,0,0,0
dev_00959,0,1,1,0,0,0,0
dev_00960,0,0,0,0,0,0,1
dev_00961,0,1,0,0,0,0,1
dev_00962,0,0,1,0,0,1,0
dev_00963,1,0,1,1,1,0,0
dev_00964,1,0,1,1,0,1,0
dev_00965,1,1,0,0,1,0,0
dev_00966,1,0,0,0,0,1,0
dev_00967,1,1,1,1,0,0,0
dev_00968,1,1,0,0,0,1,1
dev_00969,0,1,1,0,0,0,0
dev_00970,1,1,0,1,0,1,0
dev_00971,1,1,1,1,0,1,0
dev_00972,0,1,0,0,0,0,1
dev_00973,0,1,0,0,0,0,0
dev_00974,0,1,1,0,0,0,0
dev_00975,1,0,1,1,0,1,0
dev_00976,1,1,1,1,1,0,0
dev_00977,1,1,1,0,1,1,1
dev_00978,1,1,1,0,0,0,0
dev_00979,1,0,1,0,0,0,0
dev_00980,1,1,1,0,0,0,0
dev_00981,1,0,1,0,0,0,1
dev_00982,1,1,0,0,1,0,0
dev_00983,1,1,1,0,0,0,0
dev_00984,0,1,1,0,0,0,0
dev_00985,1,1,1,1,0,0,0
dev_00986,1,1,1,1,1,1,0
dev_00987,1,1,1,0,0,1,0
dev_00988,0,1,0,0,0,0,1
dev_00989,1,1,1,1,0,0,0
dev_00990,1,1,0,1,1,0,1
dev_00991,0,1,0,0,1,0,0
dev_00992,1,1,1,1,1,0,0
dev_00993,1,0,1,1,1,0,0
dev_00994,1,0,0,0,0,0,0
dev_00995,0,1,1,0,0,0,0
dev_00996,1,1,0,0,1,1,1
dev_00997,0,0,1,1,1,0,0
dev_00998,1,0,1,0,0,0,0
dev_00999,1,1,1,1,0,0,0
dev_01000,1,0,1,1,0,0,0
dev_01001,0,1,1,0,0,1,0
dev_01002,0,1,1,0,0,0,0
dev_01003,0,0,0,1,1,1,0
dev_01004,0,0,0,0,1,0,0
dev_01005,1,1,1,0,1,0,0
dev_01006,1,1,1,1,1,0,0
dev_01007,0,0,1,0,0,1,0
dev_01008,1,1,0,0,0,0,0
dev_01009,1,1,0,1,0,0,1
dev_01010,0,1,0,0,0,0,0
dev_01011,1,0,1,1,1,0,0
dev_01012,0,1,0,1,0,0,1
dev_01013,0,0,1,0,0,0,0
dev_01014,1,0,1,0,1,0,0
dev_01015,1,0,1,1,1,0,0
dev_01016,0,1,1,0,1,1,1
dev_01017,1,0,0,1,0,0,0
dev_01018,0,1,0,0,0,0,0
dev_01019,1,1,1,0,0,1,0
dev_01020,0,1,0,0,0,1,0
dev_01021,0,1,1,0,0,0,0
dev_01022,1,1,0,1,0,0,1
dev_01023,1,1,1,0,0,0,0
dev_01024,1,0,0,1,0,0,1
dev_01025,0,1,1,0,0,0,0
dev_01026,1,1,1,1,0,1,0
dev_01027,1,1,1,0,0,0,0
dev_01028,1,0,0,1,1,0,1
dev_01029,1,1,1,0,0,1,1
dev_01030,0,1,1,0,0,0,0
dev_01031,1,1,0,0,0,0,0
dev_01032,1,0,1,1,0,1,0
dev_01033,1,0,1,0,1,1,0
dev_01034,1,0,1,1,0,1,0
dev_01035,1,0,0,0,1,1,1
dev_01036,1,1,1,0,1,1,1
dev_01037,1,1,1,1,1,1,0
dev_01038,1,0,1,0,0,0,0
dev_01039,0,1,1,0,1,0,0
dev_01040,0,0,1,1,0,0,0
dev_01041,1,1,1,0,0,0,0
dev_01042,0,1,0,1,0,1,0
dev_01043,0,0,1,0,1,1,1
dev_01044,1,1,1,0,1,0,1
dev_01045,0,1,1,0,1,0,1
dev_01046,1,1,1,0,1,0,1
dev_01047,1,1,0,0,0,1,0
dev_01048,0,1,0,0,1,0,0
dev_01049,0,1,0,0,0,0,1
dev_01050,0,1,0,0,0,0,0
dev_01051,1,0,1,0,1,0,0
dev_01052,1,1,0,0,0,0,0
dev_01053,1,0,1,0,1,0,1
dev_01054,1,1,1,0,0,0,0
dev_01055,0,0,1,1,0,0,0
dev_01056,1,0,1,1,0,0,0
dev_01057,0,0,1,0,0,1,1
dev_01058,1,0,1,1,0,1,0
dev_01059,0,1,0,1,0,0,0
dev_01060,0,0,1,0,0,1,1
dev_01061,1,0,0,0,0,1,0
dev_01062,1,1,0,1,0,1,0
dev_01063,1,1,0,1,1,0,1
dev_01064,1,0,1,1,1,0,1
dev_01065,0,1,1,0,1,0,0
dev_01066,1,1,1,0,1,1,1
dev_01067,1,0,1,0,0,0,0
dev_01068,1,0,1,0,1,1,0
dev_01069,1,0,1,1,0,0,0
dev_01070,1,0,0,0,0,1,0
dev_01071,1,1,1,1,0,0,0
dev_01072,1,0,1,1,0,0,0
dev_01073,0,1,1,0,0,0,0
dev_01074,0,0,1,0,0,1,0
dev_01075,0,1,1,0,1,1,1
dev_01076,1,0,0,0,0,0,0
dev_01077,0,0,1,1,0,1,0
dev_01078,1,0,1,1,0,1,1
dev_01079,1,1,0,1,0,0,0
dev_01080,1,1,0,1,1,0,1
dev_01081,0,1,0,0,0,0,0
dev_01082,1,1,0,1,0,0,0
dev_01083,1,1,1,1,0,1,0
dev_01084,0,1,1,1,0,1,0
dev_01085,1,1,0,1,0,0,0
dev_01086,1,0,1,0,0,0,0
dev_01087,0,1,1,0,0,0,0
dev_01088,1,1,1,0,0,0,0
dev_01089,0,0,0,0,1,0,1
dev_01090,1,0,0,1,0,0,0
dev_01091,1,1,1,0,1,0,1
dev_01092,1,1,1,0,1,0,1
dev_01093,1,0,1,0,0,1,0
dev_01094,1,1,1,1,0,1,0
dev_01095,1,1,1,1,0,1,0
dev_01096,0,1,0,1,0,0,1
dev_01097,1,0,1,1,0,1,0
dev_01098,0,1,0,0,0,0,1
dev_01099,1,1,0,0,0,0,0
dev_01100,0,1,0,0,0,0,0
dev_01101,1,0,1,0,1,0,0
dev_01102,1,0,1,0,1,0,0
dev_01103,1,1,1,1,0,0,0
dev_01104,0,0,0,0,1,0,0
dev_01105,0,0,1,0,0,0,0
dev_01106,0,0,0,0,0,1,0
dev_01107,1,0,0,1,0,0,0
dev_01108,0,1,0,0,0,0,0
dev_01109,1,0,1,0,0,0,0
dev_01110,1,0,0,1,0,0,0
dev_01111,0,1,1,1,1,0,0
dev_01112,1,1,0,0,1,0,0
dev_01113,1,0,0,1,1,1,1
dev_01114,1,1,0,0,0,0,0
dev_01115,1,0,0,0,0,0,0
dev_01116,1,0,0,1,1,1,1
dev_01117,1,1,1,1,0,0,0
dev_01118,1,1,1,0,0,1,0
dev_01119,1,1,0,0,1,0,1
dev_01120,1,0,1,0,0,0,0
dev_01121,1,1,1,0,1,0,0
dev_01122,1,1,1,0,0,1,1
dev_01123,1,1,0,0,0,1,1
dev_01124,1,0,1,0,0,0,0
dev_01125,1,1,0,1,0,0,0
dev_01126,1,1,1,0,0,0,1
dev_01127,0,0,0,0,1,0,0
dev_01128,1,1,1,0,0,1,0
dev_01129,1,0,1,1,0,1,0
dev_01130,0,1,0,0,0,0,0
dev_01131,0,1,0,0,0,1,1
dev_01132,0,0,0,0,0,1,0
dev_01133,1,0,0,1,0,0,0
dev_01134,1,0,0,1,0,1,1
dev_01135,0,1,0,0,0,0,1
dev_01136,0,0,1,1,0,1,0
dev_01137,1,1,0,1,0,0,1
dev_01138,1,1,0,0,0,0,0
dev_01139,0,0,1,0,1,0,0
dev_01140,0,0,1,0,0,0,0
dev_01141,0,0,1,0,0,1,0
dev_01142,1,1,1,0,1,1,1
dev_01143,0,0,0,0,0,1,1
dev_01144,1,0,1,1,1,0,0
dev_01145,0,0,0,0,0,1,0
dev_01146,0,1,0,1,0,0,0
dev_01147,1,0,0,1,0,0,0
dev_01148,1,1,1,1,1,1,0
dev_01149,0,1,0,0,0,0,0
dev_01150,0,0,0,0,0,0,1
dev_01151,0,1,0,1,0,0,0
dev_01152,1,0,0,1,0,0,0
dev_01153,1,0,1,0,0,0,0
dev_01154,1,0,0,0,0,0,0
dev_01155,1,1,1,0,1,1,1
dev_01156,1,1,1,0,0,1,1
dev_01157,0,0,1,1,0,1,0
dev_01158,0,1,0,0,0,0,1
dev_01159,0,1,1,0,0,1,1
dev_01160,1,0,0,1,0,0,0
dev_01161,1,0,1,1,0,0,0
dev_01162,1,0,1,1,0,1,0
dev_01163,1,0,0,0,1,0,1
dev_01164,1,0,0,0,0,0,0
dev_01165,0,0,0,1,0,0,0
dev_01166,0,1,1,0,0,0,1
dev_01167,1,0,1,0,0,0,0
dev_01168,0,1,1,0,0,0,0
dev_01169,0,1,1,0,0,0,1
dev_01170,0,1,1,0,0,0,0
dev_01171,1,1,1,1,0,0,0
dev_01172,1,1,1,0,0,0,1
dev_01173,1,1,1,1,0,0,0
dev_01174,0,1,1,0,1,0,1
dev_01175,1,1,1,1,0,1,0
dev_01176,0,0,1,0,0,1,0
dev_01177,1,1,1,0,0,0,0
dev_01178,1,1,1,0,1,0,0
dev_01179,1,0,1,1,0,0,0
dev_01180,1,0,0,1,0,0,0
dev_01181,0,0,0,0,0,0,1
dev_01182,0,1,0,0,0,0,0
dev_01183,1,0,0,0,0,0,0
dev_01184,1,0,0,1,0,0,0
dev_01185,0,0,0,0,1,0,0
dev_01186,0,1,1,0,0,1,1
dev_01187,0,1,0,0,0,0,0
dev_01188,0,0,0,1,0,0,0
dev_01189,1,1,1,0,1,0,0
dev_01190,1,1,1,1,0,0,0
dev_01191,0,0,1,0,0,0,0
dev_01192,0,0,1,0,0,1,0
dev_01193,1,0,1,1,1,1,0
dev_01194,1,1,0,0,1,0,0
dev_01195,0,1,0,0,1,1,1
dev_01196,0,0,1,0,0,1,0
dev_01197,0,0,1,0,0,0,0
dev_01198,0,1,1,0,1,0,0
dev_01199,0,1,0,1,0,1,0
dev_01200,0,0,0,0,0,0,1
dev_01201,0,0,1,0,0,0,0
dev_01202,1,1,1,1,1,1,1
dev_01203,1,0,1,1,1,1,0
dev_01204,0,0,1,0,0,1,1
dev_01205,1,1,1,1,0,1,0
dev_01206,1,0,1,1,0,1,0
dev_01207,0,0,0,0,0,1,1
dev_01208,1,1,1,0,1,0,0
dev_01209,1,1,1,1,0,1,0
dev_01210,0,0,1,0,0,0,0
dev_01211,1,0,1,1,1,1,0
dev_01212,0,1,0,0,0,0,1
dev_01213,0,0,1,0,0,1,0
dev_01214,0,1,1,0,0,0,0
dev_01215,1,0,1,1,0,0,0
dev_01216,1,0,1,0,0,0,0
dev_01217,1,1,1,1,0,0,0
dev_01218,0,1,1,0,1,0,0
dev_01219,0,1,0,0,0,1,1
dev_01220,1,1,0,1,1,0,0
dev_01221,0,0,1,0,0,1,0
dev_01222,1,1,0,0,1,1,0
dev_01223,1,0,1,1,1,0,0
dev_01224,0,0,1,0,0,0,0
dev_01225,1,0,1,1,0,1,0
dev_01226,1,0,1,0,0,1,0
dev_01227,1,1,1,1,1,0,0
dev_01228,0,0,1,0,0,1,0
dev_01229,0,1,0,0,0,0,1
dev_01230,1,0,0,0,0,0,0
dev_01231,1,0,1,0,0,1,0
dev_01232,0,1,0,0,0,0,0
dev_01233,1,1,1,0,0,1,0
dev_01234,0,0,1,0,0,1,0
dev_01235,1,1,0,1,0,0,0
dev_01236,1,0,0,1,0,0,0
dev_01237,1,1,1,1,1,0,0
dev_01238,1,1,1,0,1,1,1
dev_01239,0,1,0,0,0,0,1
dev_01240,0,1,0,0,0,0,1
dev_01241,0,0,1,0,0,1,1
dev_01242,1,0,0,0,0,0,1
dev_01243,0,1,1,0,0,0,0
dev_01244,1,1,0,1,0,0,0
dev_01245,0,0,1,0,0,0,0
dev_01246,1,0,1,1,0,0,0
dev_01247,0,1,0,0,0,0,0
dev_01248,1,0,1,0,0,0,0
dev_01249,1,0,1,0,1,1,0
dev_01250,1,0,0,1,0,0,0
dev_01251,1,0,1,1,0,0,0
dev_01252,1,1,0,1,1,0,0
dev_01253,1,1,1,0,0,0,0
dev_01254,0,0,0,0,0,1,0
dev_01255,1,1,1,1,0,1,0
dev_01256,1,0,0,1,0,1,0
dev_01257,0,1,0,0,0,0,0
dev_01258,1,0,0,1,0,0,0
dev_01259,0,1,1,1,1,1,1
dev_01260,1,1,0,0,0,0,0
dev_01261,0,1,0,0,0,0,1
dev_01262,1,1,0,0,0,0,0
dev_01263,1,0,1,0,0,0,0
dev_01264,1,1,1,1,1,0,0
dev_01265,1,1,1,0,0,0,0
dev_01266,1,1,1,0,0,0,0
dev_01267,0,1,0,0,0,0,1
dev_01268,1,1,1,1,0,0,0
dev_01269,1,0,1,1,0,1,0
dev_01270,1,0,0,1,0,0,0
dev_01271,1,0,0,1,0,1,0
dev_01272,1,0,1,1,0,0,0
dev_01273,1,0,1,1,0,1,0
dev_01274,0,1,1,0,0,0,0
dev_01275,1,0,0,0,1,1,0
dev_01276,1,1,1,0,0,0,0
dev_01277,1,0,1,1,0,0,0
dev_01278,1,0,1,1,1,0,0
dev_01279,1,0,1,1,0,0,0
dev_01280,1,0,1,0,0,1,0
dev_01281,1,1,1,1,0,0,0
dev_01282,1,0,0,0,0,1,0
dev_01283,1,1,1,0,1,0,0
dev_01284,1,0,1,1,1,0,0
dev_01285,1,1,1,1,1,0,0
dev_01286,1,0,1,1,0,1,0
dev_01287,1,0,0,1,0,0,0
dev_01288,1,1,1,0,0,1,1
dev_01289,0,0,0,0,0,1,0
dev_01290,1,1,1,0,0,0,0
dev_01291,1,0,1,1,1,1,0
dev_01292,0,1,0,1,0,0,0
dev_01293,1,0,0,0,0,0,0
dev_01294,1,1,1,1,1,0,0
dev_01295,1,1,1,1,0,0,1
dev_01296,0,1,1,0,1,0,0
dev_01297,1,0,0,0,1,0,0
dev_01298,1,0,1,1,0,1,0
dev_01299,1,1,0,0,0,0,0
dev_01300,1,1,1,1,1,1,1
dev_01301,0,1,1,0,1,0,1
dev_01302,1,0,1,1,1,0,0
dev_01303,1,0,1,1,1,0,0
dev_01304,1,1,1,1,0,0,0
dev_01305,1,0,0,1,0,0,0
dev_01306,1,0,0,0,0,1,0
dev_01307,1,1,0,0,1,0,0
dev_01308,1,1,1,1,1,1,1
dev_01309,1,1,1,1,0,1,1
dev_01310,1,1,1,0,0,1,0
dev_01311,1,1,0,0,0,0,0
dev_01312,1,1,0,1,0,1,0
dev_01313,1,0,0,1,0,0,0
dev_01314,0,0,0,0,1,0,0
dev_01315,0,0,0,0,1,0,0
dev_01316,0,1,0,1,1,0,1
dev_01317,1,1,1,1,1,1,0
dev_01318,1,1,1,0,1,1,1
dev_01319,1,0,1,0,0,0,0
dev_01320,1,0,1,1,0,1,0
dev_01321,0,1,1,0,0,1,1
dev_01322,1,0,1,1,0,1,1
dev_01323,0,1,1,0,0,0,1
dev_01324,0,1,1,0,0,0,0
dev_01325,0,0,0,0,1,0,0
dev_01326,0,1,0,0,0,1,0
dev_01327,1,1,1,0,0,1,0
dev_01328,1,0,0,0,1,1,1
dev_01329,1,0,0,0,0,0,0
dev_01330,1,1,1,1,0,0,0
dev_01331,1,1,0,0,0,0,0
dev_01332,0,1,0,0,0,0,1
dev_01333,0,1,0,0,0,0,0
dev_01334,1,0,1,1,1,0,0
dev_01335,1,0,0,1,0,0,0
dev_01336,1,0,1,0,1,0,0
dev_01337,1,1,0,0,1,0,1
dev_01338,0,1,1,0,1,0,1
dev_01339,0,0,1,0,0,1,0
dev_01340,1,1,1,1,1,1,1
dev_01341,1,1,0,1,0,1,0
dev_01342,1,0,0,0,0,0,0
dev_01343,1,0,0,0,0,0,0
dev_01344,1,1,1,0,0,0,0
dev_01345,1,0,1,0,1,0,0
dev_01346,0,1,0,0,0,0,1
dev_01347,1,1,1,0,0,1,1
dev_01348,0,0,0,0,0,0,1
dev_01349,1,1,1,0,1,0,1
dev_01350,0,1,0,0,0,1,1
dev_01351,0,1,1,0,0,1,0
dev_01352,0,1,0,0,0,0,1
dev_01353,1,0,1,1,0,0,0
dev_01354,1,0,1,1,0,1,0
dev_01355,0,1,0,0,1,0,1
dev_01356,1,0,0,1,0,0,0
dev_01357,0,1,1,0,0,0,0
dev_01358,0,0,0,1,0,1,0
dev_01359,1,0,1,0,1,0,0
dev_01360,1,1,1,1,0,1,0
dev_01361,1,0,1,0,1,1,1
dev_01362,0,0,0,0,1,0,0
dev_01363,1,1,1,0,0,1,0
dev_01364,1,1,1,1,1,0,1
dev_01365,1,1,1,0,0,0,0
dev_01366,0,1,0,0,0,0,0
dev_01367,0,1,0,0,0,0,0
dev_01368,0,0,1,0,1,0,0
dev_01369,0,1,0,0,0,0,1
dev_01370,0,0,0,0,0,1,0
dev_01371,0,0,1,0,0,0,0
dev_01372,1,1,1,0,1,0,0
dev_01373,1,0,0,1,0,1,0
dev_01374,0,0,0,0,0,1,1
dev_01375,1,1,1,0,0,0,0
dev_01376,0,0,1,0,0,1,0
dev_01377,0,1,1,1,0,0,0
dev_01378,0,1,0,0,0,0,0
dev_01379,0,1,0,0,0,0,0
dev_01380,1,1,0,1,0,1,0
dev_01381,1,1,1,0,0,0,0
dev_01382,1,0,1,0,0,0,0
dev_01383,1,1,0,1,0,0,0
dev_01384,0,0,0,0,0,1,0
dev_01385,1,1,0,1,0,0,0
dev_01386,0,0,1,1,0,1,0
dev_01387,1,0,0,0,1,0,0
dev_01388,1,1,0,1,1,0,0
dev_01389,0,1,1,0,0,0,0
dev_01390,1,1,1,1,1,1,1
dev_01391,0,0,1,0,0,0,0
dev_01392,1,1,1,0,1,0,0
dev_01393,0,0,0,0,0,1,0
dev_01394,1,1,1,0,1,0,0
dev_01395,1,1,1,1,0,0,1
